Актобе,2000-03-14,91,90,90,90,89,71,68,83
Актобе,2000-03-15,87,86,87,87,86,65,62,75
Актобе,2000-03-16,85,86,93,85,88,65,60,75
Актобе,2000-03-17,84,85,90,87,79,68,65,84
Актобе,2000-03-18,87,88,88,87,77,66,46,60
Актобе,2000-03-19,78,83,84,81,62,53,59,78
Актобе,2000-03-20,90,93,93,91,65,54,55,67
Актобе,2000-03-21,85,92,90,91,63,48,52,74
Актобе,2000-03-22,79,84,83,75,63,55,57,77
Актобе,2000-03-23,87,89,91,83,79,93,93,92
Актобе,2000-03-24,88,87,90,91,71,63,71,75
Актобе,2000-03-25,87,85,87,86,62,63,72,82
Актобе,2000-03-26,92,94,94,94,92,94,86,82
Актобе,2000-03-27,84,86,89,88,76,84,90,90
Актобе,2000-03-28,86,90,92,95,90,74,82,92
Актобе,2000-03-29,94,94,92,96,87,75,74,80
Актобе,2000-03-30,88,88,88,88,76,66,81,87
Актобе,2000-03-31,88,87,94,93,76,56,47,64
Актобе,2000-04-01,73,84,84,83,61,59,58,80
Актобе,2000-04-02,90,92,90,91,69,64,63,76
Актобе,2000-04-03,90,90,85,78,63,48,57,77
Актобе,2000-04-04,89,90,93,86,55,53,56,71
Актобе,2000-04-05,75,73,72,73,54,53,47,68
Актобе,2000-04-06,88,88,91,98,95,89,81,83
Актобе,2000-04-07,86,86,85,89,88,88,88,95
Актобе,2000-04-08,96,95,94,96,95,88,75,79
Актобе,2000-04-09,82,88,93,93,74,67,60,76
Актобе,2000-04-10,85,90,90,85,67,57,62,72
Актобе,2000-04-11,81,89,89,83,88,69,68,86
Актобе,2000-04-12,84,85,87,92,92,90,91,93
Актобе,2000-04-13,93,94,88,96,87,79,92,90
Актобе,2000-04-14,90,97,95,94,76,67,72,69
Актобе,2000-04-15,72,90,92,91,66,54,51,52
Актобе,2000-04-16,75,82,88,79,42,37,33,48
Актобе,2000-04-17,76,83,83,80,34,34,59,59
Актобе,2000-04-18,65,68,73,77,42,33,32,37
Актобе,2000-04-19,55,74,80,70,41,30,30,39
Актобе,2000-04-20,52,83,86,83,49,22,26,36
Актобе,2000-04-21,70,73,75,73,46,32,32,36
Актобе,2000-04-22,56,61,64,57,40,40,38,47
Актобе,2000-04-23,47,50,55,64,39,28,30,54
Актобе,2000-04-24,64,69,78,73,42,31,34,43
Актобе,2000-04-25,66,75,75,62,29,21,17,28
Актобе,2000-04-26,45,59,79,77,45,33,33,39
Актобе,2000-04-27,57,70,69,71,41,30,30,35
Актобе,2000-04-28,57,70,87,71,34,26,23,38
Актобе,2000-04-29,53,73,89,88,79,58,51,54
Актобе,2000-04-30,74,90,94,93,50,30,34,33
Актобе,2000-05-01,57,60,80,76,52,71,88,56
Актобе,2000-05-02,60,56,63,64,41,34,39,39
Актобе,2000-05-03,50,51,61,72,41,29,33,52
Актобе,2000-05-04,64,73,78,62,75,39,53,47
Актобе,2000-05-05,73,86,89,75,36,25,21,28
Актобе,2000-05-06,44,46,60,50,33,29,26,27
Актобе,2000-05-07,61,72,73,63,38,35,44,68
Актобе,2000-05-08,90,92,94,81,48,38,65,71
Актобе,2000-05-09,84,89,96,92,72,46,54,93
Актобе,2000-05-10,95,89,94,90,79,81,75,88
Актобе,2000-05-11,89,91,92,94,85,84,82,64
Актобе,2000-05-12,79,82,87,90,82,49,50,59
Актобе,2000-05-13,68,80,89,79,75,60,52,89
Актобе,2000-05-14,91,94,94,89,60,45,72,51
Актобе,2000-05-15,82,90,90,69,43,45,53,92
Актобе,2000-05-16,93,92,94,88,53,48,51,60
Актобе,2000-05-17,86,93,89,82,88,90,95,92
Актобе,2000-05-18,93,86,91,87,63,44,47,50
Актобе,2000-05-19,75,63,70,68,74,64,59,50
Актобе,2000-05-20,79,82,84,86,49,50,32,49
Актобе,2000-05-21,70,85,88,80,68,61,48,73
Актобе,2000-05-22,82,90,89,78,47,38,34,63
Актобе,2000-05-23,84,92,92,89,71,60,56,66
Актобе,2000-05-24,79,90,94,85,74,57,47,54
Актобе,2000-05-25,67,84,83,61,40,40,35,49
Актобе,2000-05-26,81,88,96,85,49,46,41,49
Актобе,2000-05-27,68,70,79,82,60,39,37,34
Актобе,2000-05-28,65,86,87,74,41,32,38,43
Актобе,2000-05-29,59,73,77,56,39,29,30,40
Актобе,2000-05-30,50,65,72,69,53,47,33,34
Актобе,2000-05-31,49,74,73,72,57,37,31,34
Актобе,2000-06-01,66,79,89,73,39,31,26,26
Актобе,2000-06-02,54,73,77,64,45,38,32,34
Актобе,2000-06-03,55,74,81,70,47,31,29,36
Актобе,2000-06-04,66,77,85,75,33,26,24,29
Актобе,2000-06-05,67,76,82,59,36,19,13,20
Актобе,2000-06-06,41,65,81,61,37,29,29,34
Актобе,2000-06-07,56,72,87,85,79,36,30,31
Актобе,2000-06-08,35,59,76,69,39,33,34,34
Актобе,2000-06-09,49,68,85,65,42,37,31,32
Актобе,2000-06-10,44,52,46,40,30,31,37,34
Актобе,2000-06-11,62,71,80,68,35,32,25,43
Актобе,2000-06-12,66,65,75,68,49,75,50,63
Актобе,2000-06-13,77,95,97,97,49,45,34,61
Актобе,2000-06-14,69,70,75,73,50,42,54,59
Актобе,2000-06-15,69,80,93,78,53,40,44,52
Актобе,2000-06-16,73,88,85,67,82,57,48,54
Актобе,2000-06-17,71,91,94,77,75,47,37,38
Актобе,2000-06-18,72,83,88,74,53,21,18,32
Актобе,2000-06-19,53,64,69,77,65,32,28,38
Актобе,2000-06-20,56,70,82,68,47,31,29,33
Актобе,2000-06-21,54,51,54,55,33,28,23,28
Актобе,2000-06-22,38,42,47,55,35,44,39,40
Актобе,2000-06-23,43,52,58,47,37,27,39,49
Актобе,2000-06-24,63,71,72,66,59,57,42,45
Актобе,2000-06-25,80,76,92,82,61,52,39,88
Актобе,2000-06-26,90,87,91,81,77,82,90,93
Актобе,2000-06-27,96,95,95,89,82,75,61,89
Актобе,2000-06-28,96,94,93,89,74,57,52,64
Актобе,2000-06-29,85,90,92,75,61,45,42,46
Актобе,2000-06-30,78,78,86,68,49,44,43,41
Актобе,2000-07-01,64,87,93,76,50,44,36,40
Актобе,2000-07-02,61,78,86,73,50,35,34,35
Актобе,2000-07-03,74,89,72,87,61,56,50,53
Актобе,2000-07-04,74,83,87,76,53,43,41,85
Актобе,2000-07-05,92,93,93,84,62,48,50,57
Актобе,2000-07-06,78,90,89,88,77,60,52,53
Актобе,2000-07-07,87,94,94,89,62,46,48,88
Актобе,2000-07-08,82,87,91,87,97,71,52,70
Актобе,2000-07-09,97,96,97,96,89,91,92,86
Актобе,2000-07-10,95,97,96,94,75,70,72,87
Актобе,2000-07-11,88,89,88,86,76,70,71,68
Актобе,2000-07-12,89,93,95,88,75,61,66,71
Актобе,2000-07-13,90,92,90,81,65,57,85,78
Актобе,2000-07-14,83,71,67,71,56,52,43,45
Актобе,2000-07-15,66,87,85,76,60,51,38,40
Актобе,2000-07-16,59,74,79,71,46,43,37,43
Актобе,2000-07-17,74,83,90,84,48,37,37,45
Актобе,2000-07-18,64,90,91,82,69,47,42,48
Актобе,2000-07-19,77,88,92,85,53,50,51,50
Актобе,2000-07-20,78,90,93,81,64,46,43,51
Актобе,2000-07-21,75,80,82,74,44,36,39,49
Актобе,2000-07-22,74,86,87,80,51,46,44,49
Актобе,2000-07-23,73,89,92,84,51,49,43,49
Актобе,2000-07-24,73,83,89,78,52,45,40,49
Актобе,2000-07-25,71,82,91,81,57,33,40,40
Актобе,2000-07-26,76,85,94,86,51,22,20,30
Актобе,2000-07-27,61,70,77,70,46,35,33,49
Актобе,2000-07-28,72,84,92,78,40,31,27,34
Актобе,2000-07-29,52,64,74,75,43,21,44,60
Актобе,2000-07-30,71,70,68,69,42,37,37,36
Актобе,2000-07-31,57,71,84,77,54,37,33,40
Актобе,2000-08-01,66,82,88,80,55,28,31,50
Актобе,2000-08-02,68,79,79,75,28,24,20,41
Актобе,2000-08-03,54,71,81,69,39,19,13,27
Актобе,2000-08-04,50,45,41,16,29,24,45,38
Актобе,2000-08-05,49,59,81,83,54,31,34,29
Актобе,2000-08-06,50,74,82,73,47,32,33,36
Актобе,2000-08-07,51,86,90,85,59,39,35,41
Актобе,2000-08-08,52,72,83,73,42,31,31,36
Актобе,2000-08-09,60,77,83,73,44,35,35,33
Актобе,2000-08-10,69,76,83,79,44,28,21,26
Актобе,2000-08-11,53,71,75,64,41,25,22,32
Актобе,2000-08-12,49,68,74,72,52,39,34,32
Актобе,2000-08-13,48,62,84,71,45,33,26,28
Актобе,2000-08-14,51,73,82,68,48,29,26,39
Актобе,2000-08-15,56,64,73,74,41,26,26,29
Актобе,2000-08-16,28,63,84,85,77,56,38,53
Актобе,2000-08-17,56,66,80,77,48,35,34,48
Актобе,2000-08-18,56,56,69,68,56,45,42,46
Актобе,2000-08-19,64,84,93,93,55,35,33,33
Актобе,2000-08-20,57,75,76,74,49,35,32,39
Актобе,2000-08-21,52,72,73,77,50,50,54,49
Актобе,2000-08-22,75,80,87,86,49,34,29,38
Актобе,2000-08-23,59,56,48,85,49,46,39,44
Актобе,2000-08-24,72,70,58,48,34,27,25,55
Актобе,2000-08-25,71,74,76,58,43,42,59,78
Актобе,2000-08-26,84,81,87,84,56,36,29,41
Актобе,2000-08-27,89,77,74,72,42,34,29,39
Актобе,2000-08-28,52,63,76,70,40,29,32,36
Актобе,2000-08-29,45,50,67,65,39,31,28,41
Актобе,2000-08-30,62,72,80,77,44,43,35,49
Актобе,2000-08-31,64,72,84,81,47,35,30,44
Актобе,2000-09-01,55,63,72,63,33,26,27,32
Актобе,2000-09-02,38,43,51,45,34,26,29,33
Актобе,2000-09-03,44,44,49,42,24,16,16,26
Актобе,2000-09-04,36,39,40,44,39,32,23,43
Актобе,2000-09-05,41,60,67,59,33,19,19,28
Актобе,2000-09-06,54,59,67,72,35,21,19,33
Актобе,2000-09-07,56,68,76,71,40,21,20,38
Актобе,2000-09-08,54,63,69,59,27,13,14,32
Актобе,2000-09-09,52,53,53,57,35,17,31,44
Актобе,2000-09-10,54,72,86,88,62,43,40,51
Актобе,2000-09-11,83,81,80,77,54,44,30,44
Актобе,2000-09-12,61,71,88,90,49,45,33,67
Актобе,2000-09-13,61,79,83,84,88,51,68,89
Актобе,2000-09-14,95,95,92,91,61,46,36,52
Актобе,2000-09-15,72,77,79,86,50,30,34,64
Актобе,2000-09-16,73,49,68,70,46,29,92,83
Актобе,2000-09-17,83,92,88,94,73,70,44,52
Актобе,2000-09-18,72,68,73,78,64,66,61,65
Актобе,2000-09-19,67,79,86,84,65,55,58,61
Актобе,2000-09-20,79,95,96,92,70,41,37,54
Актобе,2000-09-21,86,93,96,95,54,39,38,65
Актобе,2000-09-22,79,86,77,59,49,47,49,69
Актобе,2000-09-23,73,83,81,77,67,83,88,89
Актобе,2000-09-24,93,92,74,63,47,57,50,60
Актобе,2000-09-25,84,87,87,92,57,38,37,50
Актобе,2000-09-26,81,87,88,83,52,47,40,50
Актобе,2000-09-27,62,47,59,59,52,79,93,95
Актобе,2000-09-28,96,96,94,88,84,69,65,65
Актобе,2000-09-29,76,78,82,86,56,42,40,56
Актобе,2000-09-30,84,85,83,81,47,35,31,51
Актобе,2000-10-01,79,72,71,76,76,67,65,80
Актобе,2000-10-02,88,96,96,97,95,90,89,89
Актобе,2000-10-03,96,96,95,95,82,74,56,71
Актобе,2000-10-04,80,83,89,81,68,54,54,69
Актобе,2000-10-05,69,83,89,87,82,65,56,68
Актобе,2000-10-06,75,87,94,92,60,53,53,59
Актобе,2000-10-07,57,65,74,79,62,49,46,78
Актобе,2000-10-08,88,92,91,90,69,51,41,69
Актобе,2000-10-09,83,92,96,93,63,36,35,61
Актобе,2000-10-10,81,90,85,80,54,39,37,53
Актобе,2000-10-11,70,80,81,95,56,32,32,50
Актобе,2000-10-12,56,76,90,92,75,49,42,49
Актобе,2000-10-13,64,85,87,95,68,53,51,62
Актобе,2000-10-14,59,72,91,89,76,76,57,74
Актобе,2000-10-15,95,96,94,92,78,66,58,68
Актобе,2000-10-16,73,67,82,93,71,50,43,63
Актобе,2000-10-17,85,93,93,96,71,40,40,62
Актобе,2000-10-18,69,76,78,69,52,38,42,56
Актобе,2000-10-19,66,71,80,91,67,56,49,63
Актобе,2000-10-20,78,86,86,92,64,51,53,62
Актобе,2000-10-21,69,77,87,88,68,60,58,72
Актобе,2000-10-22,91,92,94,85,59,44,44,56
Актобе,2000-10-23,60,53,56,77,52,57,52,67
Актобе,2000-10-24,71,67,72,55,83,94,93,91
Актобе,2000-10-25,86,89,86,82,69,48,46,73
Актобе,2000-10-26,95,96,98,89,88,70,75,90
Актобе,2000-10-27,95,95,95,95,95,89,84,83
Актобе,2000-10-28,83,89,94,93,87,66,62,88
Актобе,2000-10-29,92,94,94,96,96,90,82,89
Актобе,2000-10-30,95,97,92,87,79,54,47,66
Актобе,2000-10-31,68,64,73,66,66,75,67,74
Актобе,2000-11-01,86,86,87,92,81,55,59,80
Актобе,2000-11-02,85,92,94,100,95,87,92,95
Актобе,2000-11-03,95,97,95,97,96,95,95,93
Актобе,2000-11-04,93,95,95,95,89,88,91,91
Актобе,2000-11-05,92,92,89,90,85,78,79,85
Актобе,2000-11-06,82,75,69,81,85,85,74,71
Актобе,2000-11-07,73,77,86,81,50,42,36,43
Актобе,2000-11-08,50,59,67,70,36,25,32,45
Актобе,2000-11-09,50,58,62,66,57,29,30,42
Актобе,2000-11-10,53,65,67,75,65,34,24,36
Актобе,2000-11-11,49,54,70,80,50,33,34,50
Актобе,2000-11-12,61,69,65,70,56,30,20,42
Актобе,2000-11-13,58,58,64,66,71,44,55,49
Актобе,2000-11-14,87,90,92,92,90,84,88,91
Актобе,2000-11-15,92,91,93,93,89,91,92,94
Актобе,2000-11-16,90,88,88,93,93,80,81,79
Актобе,2000-11-17,82,88,91,91,88,82,82,87
Актобе,2000-11-18,86,86,92,90,92,90,92,92
Актобе,2000-11-19,92,91,93,89,83,62,67,78
Актобе,2000-11-20,82,89,89,81,76,72,76,82
Актобе,2000-11-21,86,96,96,96,94,90,94,94
Актобе,2000-11-22,92,86,88,82,77,66,70,70
Актобе,2000-11-23,71,76,76,78,74,60,61,76
Актобе,2000-11-24,77,78,80,80,78,54,58,77
Актобе,2000-11-25,80,80,80,80,80,51,43,62
Актобе,2000-11-26,67,67,66,78,75,76,71,66
Актобе,2000-11-27,69,67,65,67,60,49,55,58
Актобе,2000-11-28,84,86,68,59,57,48,49,54
Актобе,2000-11-29,63,88,92,87,81,63,66,89
Актобе,2000-11-30,92,92,90,95,92,86,93,97
Актобе,2000-12-01,96,95,92,90,89,90,88,92
Актобе,2000-12-02,92,96,96,96,93,87,89,93
Актобе,2000-12-03,93,91,92,94,93,86,84,93
Актобе,2000-12-04,93,88,95,90,91,91,84,90
Актобе,2000-12-05,94,95,93,93,91,92,92,93
Актобе,2000-12-06,95,85,82,82,82,82,82,82
Актобе,2000-12-07,82,82,80,82,82,82,82,72
Актобе,2000-12-08,70,79,70,74,73,54,52,68
Актобе,2000-12-09,78,76,74,71,82,73,70,64
Актобе,2000-12-10,63,81,85,92,86,84,89,92
Актобе,2000-12-11,90,89,91,93,94,79,76,86
Актобе,2000-12-12,93,94,95,95,92,81,79,80
Актобе,2000-12-13,84,84,85,85,84,62,71,77
Актобе,2000-12-14,81,82,83,76,73,62,61,81
Актобе,2000-12-15,93,91,92,93,91,90,89,89
Актобе,2000-12-16,85,90,88,92,90,95,95,95
Актобе,2000-12-17,94,94,92,94,91,79,81,86
Актобе,2000-12-18,83,83,83,88,91,94,77,86
Актобе,2000-12-19,86,86,91,92,91,91,91,96
Актобе,2000-12-20,94,94,96,94,94,89,93,93
Актобе,2000-12-21,93,90,92,90,89,84,87,92
Актобе,2000-12-22,95,94,91,85,90,86,92,90
Актобе,2000-12-23,89,88,85,79,77,71,76,80
Актобе,2000-12-24,80,80,80,81,82,81,81,82
Актобе,2000-12-25,83,85,85,86,87,88,92,93
Актобе,2000-12-26,96,91,91,92,86,82,87,90
Актобе,2000-12-27,92,92,89,82,70,81,76,72
Актобе,2000-12-28,83,92,91,95,95,96,92,93
Актобе,2000-12-29,94,95,95,92,96,96,96,96
Актобе,2000-12-30,96,96,96,96,96,93,91,92
Актобе,2000-12-31,95,95,91,88,80,79,80,82
Актобе,2001-01-01,82,82,93,93,90,93,94,93
Актобе,2001-01-02,93,91,90,90,88,76,81,92
Актобе,2001-01-03,90,88,87,91,91,87,85,89
Актобе,2001-01-04,89,86,86,92,92,89,88,87
Актобе,2001-01-05,91,92,91,91,92,90,90,89
Актобе,2001-01-06,91,90,89,89,88,78,67,70
Актобе,2001-01-07,74,80,88,86,83,84,93,93
Актобе,2001-01-08,93,91,94,96,96,92,97,96
Актобе,2001-01-09,96,94,94,97,96,90,81,83
Актобе,2001-01-10,88,93,95,88,77,74,79,85
Актобе,2001-01-11,90,93,95,92,97,97,96,96
Актобе,2001-01-12,96,86,87,91,95,91,76,94
Актобе,2001-01-13,96,96,98,95,93,87,80,81
Актобе,2001-01-14,95,94,89,90,91,84,88,93
Актобе,2001-01-15,93,93,89,85,82,77,79,79
Актобе,2001-01-16,82,83,83,83,80,86,88,95
Актобе,2001-01-17,95,94,90,92,93,86,91,90
Актобе,2001-01-18,92,95,94,92,78,86,91,90
Актобе,2001-01-19,87,89,93,96,90,87,83,89
Актобе,2001-01-20,94,92,87,83,83,80,85,86
Актобе,2001-01-21,92,92,88,88,84,84,83,86
Актобе,2001-01-22,88,88,92,92,87,76,73,78
Актобе,2001-01-23,76,78,75,76,77,71,75,75
Актобе,2001-01-24,77,78,79,80,80,74,71,84
Актобе,2001-01-25,84,85,86,90,89,83,85,93
Актобе,2001-01-26,97,97,94,93,91,91,88,87
Актобе,2001-01-27,88,88,88,88,87,87,80,82
Актобе,2001-01-28,84,86,89,88,88,76,72,75
Актобе,2001-01-29,77,77,78,78,72,61,71,79
Актобе,2001-01-30,76,78,78,78,72,66,69,79
Актобе,2001-01-31,81,82,84,84,83,81,83,90
Актобе,2001-02-01,96,97,92,95,93,88,87,88
Актобе,2001-02-02,88,73,72,73,63,43,50,73
Актобе,2001-02-03,75,80,81,84,82,78,80,84
Актобе,2001-02-04,84,85,83,84,82,80,81,82
Актобе,2001-02-05,82,82,80,80,80,77,78,79
Актобе,2001-02-06,80,80,80,80,80,75,71,75
Актобе,2001-02-07,77,78,78,79,75,70,70,78
Актобе,2001-02-08,80,80,81,81,80,70,70,78
Актобе,2001-02-09,80,80,80,81,80,72,66,78
Актобе,2001-02-10,79,79,80,80,79,70,77,80
Актобе,2001-02-11,80,76,80,84,82,88,90,90
Актобе,2001-02-12,89,89,88,94,90,73,71,91
Актобе,2001-02-13,92,93,93,88,85,88,71,86
Актобе,2001-02-14,90,92,91,90,92,84,92,95
Актобе,2001-02-15,98,98,97,97,96,87,87,93
Актобе,2001-02-16,94,97,90,82,86,87,89,89
Актобе,2001-02-17,90,92,90,92,93,91,91,87
Актобе,2001-02-18,87,88,88,83,88,87,85,85
Актобе,2001-02-19,75,71,69,73,74,64,67,76
Актобе,2001-02-20,77,80,75,61,56,60,53,61
Актобе,2001-02-21,63,73,89,94,95,96,97,97
Актобе,2001-02-22,98,98,97,96,81,81,93,95
Актобе,2001-02-23,95,95,95,93,81,88,89,95
Актобе,2001-02-24,95,82,83,83,89,91,89,96
Актобе,2001-02-25,97,95,95,93,93,87,86,94
Актобе,2001-02-26,95,96,96,96,93,93,93,87
Актобе,2001-02-27,88,90,92,92,92,92,80,89
Актобе,2001-02-28,90,90,90,89,65,63,63,74
Актобе,2001-03-01,81,85,90,88,82,82,85,83
Актобе,2001-03-02,82,80,77,81,72,57,57,80
Актобе,2001-03-03,82,79,76,64,54,53,61,55
Актобе,2001-03-04,64,78,81,81,91,90,86,90
Актобе,2001-03-05,93,94,94,96,85,84,88,92
Актобе,2001-03-06,95,97,97,97,97,96,93,94
Актобе,2001-03-07,90,91,89,89,89,92,88,87
Актобе,2001-03-08,83,87,92,94,83,78,85,89
Актобе,2001-03-09,94,94,95,84,88,90,90,91
Актобе,2001-03-10,93,86,87,90,83,76,73,81
Актобе,2001-03-11,83,82,88,85,72,72,72,76
Актобе,2001-03-12,76,72,79,81,66,64,64,80
Актобе,2001-03-13,85,85,85,81,69,70,75,89
Актобе,2001-03-14,84,92,89,93,69,57,60,85
Актобе,2001-03-15,90,94,95,93,78,72,66,71
Актобе,2001-03-16,86,87,86,86,72,67,71,78
Актобе,2001-03-17,83,88,92,87,68,75,84,93
Актобе,2001-03-18,96,96,96,95,91,86,91,94
Актобе,2001-03-19,94,92,94,93,96,88,87,87
Актобе,2001-03-20,86,88,87,95,96,87,79,83
Актобе,2001-03-21,82,82,86,92,76,78,73,81
Актобе,2001-03-22,86,91,93,93,98,71,73,75
Актобе,2001-03-23,92,95,94,94,80,69,67,74
Актобе,2001-03-24,86,91,90,94,70,66,62,82
Актобе,2001-03-25,91,93,92,92,82,82,91,87
Актобе,2001-03-26,86,89,89,93,74,65,66,72
Актобе,2001-03-27,84,85,92,90,87,77,59,76
Актобе,2001-03-28,87,89,95,93,89,88,84,86
Актобе,2001-03-29,75,81,83,84,96,97,97,98
Актобе,2001-03-30,95,95,95,94,93,62,67,88
Актобе,2001-03-31,90,90,91,90,73,61,94,95
Актобе,2001-04-01,89,93,95,95,74,68,61,69
Актобе,2001-04-02,84,84,82,77,58,50,50,55
Актобе,2001-04-03,79,79,83,80,69,96,96,98
Актобе,2001-04-04,98,98,98,94,94,83,66,73
Актобе,2001-04-05,84,85,88,88,57,42,35,47
Актобе,2001-04-06,60,62,81,90,50,48,48,48
Актобе,2001-04-07,59,62,64,62,49,37,31,35
Актобе,2001-04-08,42,45,47,46,30,23,22,32
Актобе,2001-04-09,45,51,51,46,32,30,27,36
Актобе,2001-04-10,53,58,66,71,40,25,24,32
Актобе,2001-04-11,55,57,69,73,45,29,21,70
Актобе,2001-04-12,91,93,94,96,71,51,41,54
Актобе,2001-04-13,75,87,89,91,79,64,62,75
Актобе,2001-04-14,87,89,91,92,60,49,64,70
Актобе,2001-04-15,67,78,80,82,57,46,32,41
Актобе,2001-04-16,60,64,79,82,76,47,30,35
Актобе,2001-04-17,54,68,79,80,41,30,27,34
Актобе,2001-04-18,46,62,68,72,32,26,25,31
Актобе,2001-04-19,44,73,77,67,25,22,19,28
Актобе,2001-04-20,49,68,68,62,36,25,26,37
Актобе,2001-04-21,55,62,61,46,33,31,37,61
Актобе,2001-04-22,89,81,88,82,79,81,94,81
Актобе,2001-04-23,73,82,91,81,51,43,50,57
Актобе,2001-04-24,80,88,94,88,46,21,24,33
Актобе,2001-04-25,58,79,88,76,40,27,29,49
Актобе,2001-04-26,71,82,84,80,43,33,33,39
Актобе,2001-04-27,65,65,80,73,48,31,28,37
Актобе,2001-04-28,55,50,70,57,31,26,21,31
Актобе,2001-04-29,45,53,49,59,44,30,40,61
Актобе,2001-04-30,79,88,92,84,63,90,92,89
Актобе,2001-05-01,87,89,91,88,76,71,86,85
Актобе,2001-05-02,93,92,92,96,71,52,42,54
Актобе,2001-05-03,66,69,77,72,39,28,30,35
Актобе,2001-05-04,72,86,91,81,42,36,37,43
Актобе,2001-05-05,60,53,56,53,42,41,39,46
Актобе,2001-05-06,74,78,77,70,47,33,35,50
Актобе,2001-05-07,65,80,83,68,48,38,49,56
Актобе,2001-05-08,79,81,92,97,74,57,43,58
Актобе,2001-05-09,81,94,96,90,76,85,88,82
Актобе,2001-05-10,85,84,77,70,56,47,42,44
Актобе,2001-05-11,71,92,91,81,42,36,35,42
Актобе,2001-05-12,60,71,82,68,36,39,39,52
Актобе,2001-05-13,53,73,54,70,58,63,40,41
